"logID","fightID","duration_s","f_kill","f_logNote3","logStatus","averageItemLevel","f_special","Cast_Seq","timestamp_s","hitPoints","x","y","special"
"k1tD2vfWaHh63VLn",52,77,"Wipe","Exec. & Speed","Log w/ wipe(s)",251.240005493164,"SoD",1,44.986,18880978,-15856,55952,NA
"k1tD2vfWaHh63VLn",53,113,"Wipe","Exec. & Speed","Log w/ wipe(s)",251.160003662109,"LV",1,50.982,16643453,-14404,56739,NA
"k1tD2vfWaHh63VLn",53,113,"Wipe","Exec. & Speed","Log w/ wipe(s)",251.160003662109,"SoD",2,90.02,1659362,-14487,56316,NA
"k1tD2vfWaHh63VLn",54,111,"Wipe","Exec. & Speed","Log w/ wipe(s)",251.240005493164,"LV",1,50.994,16755735,-15341,56760,NA
"k1tD2vfWaHh63VLn",54,111,"Wipe","Exec. & Speed","Log w/ wipe(s)",251.240005493164,"SoD",2,89.962,3070246,-15119,56980,NA
"k1tD2vfWaHh63VLn",55,93,"Wipe","Exec. & Speed","Log w/ wipe(s)",251.240005493164,"LV",1,50.957,17126959,-14962,56461,NA
"k1tD2vfWaHh63VLn",55,93,"Wipe","Exec. & Speed","Log w/ wipe(s)",251.240005493164,"SoL",2,89.966,6163503,-15286,57012,NA
"k1tD2vfWaHh63VLn",56,94,"Kill","Exec. & Speed","Log w/ wipe(s)",251.240005493164,"LV",1,50.953,16969254,-15552,56033,NA
"pvyxjNRwQcrT2mJ8",11,80,"Wipe","Execution","Log w/ wipe(s)",252.320007324219,"LV",1,50.966,19081512,-16962,54524,NA
"pvyxjNRwQcrT2mJ8",12,97,"Wipe","Execution","Log w/ wipe(s)",252.119995117188,"LV",1,51.068,16262296,-16874,54673,NA
"pvyxjNRwQcrT2mJ8",12,97,"Wipe","Execution","Log w/ wipe(s)",252.119995117188,"DV",2,96.039,6677727,-11157,56116,NA
"pvyxjNRwQcrT2mJ8",13,77,"Wipe","Execution","Log w/ wipe(s)",251.960006713867,"SoL",1,45.04,18620093,-17275,54380,NA
"pvyxjNRwQcrT2mJ8",15,76,"Wipe","Execution","Log w/ wipe(s)",251.960006713867,"SoL",1,44.964,18189566,-16654,54613,NA
"pvyxjNRwQcrT2mJ8",16,76,"Wipe","Execution","Log w/ wipe(s)",252.080001831055,"SoL",1,45.062,18126961,-17166,54695,NA
"pvyxjNRwQcrT2mJ8",18,93,"Kill","Execution","Log w/ wipe(s)",252.080001831055,"LV",1,50.955,16218384,-16869,54273,NA
"pvyxjNRwQcrT2mJ8",18,93,"Kill","Execution","Log w/ wipe(s)",252.080001831055,"SoL",2,89.955,1154319,-17021,54096,NA
"ZwMK4zqv1n67Afrm",54,54,"Wipe","Execution","Log w/ wipe(s)",250.160003662109,"SoL",1,44.988,22787067,-15966,58667,NA
"ZwMK4zqv1n67Afrm",55,61,"Wipe","Execution","Log w/ wipe(s)",250.160003662109,"LV",1,50.994,18580597,-17525,58384,NA
"ZwMK4zqv1n67Afrm",56,56,"Wipe","Execution","Log w/ wipe(s)",250.160003662109,"LV",1,50.995,19333423,-17412,58564,NA
"ZwMK4zqv1n67Afrm",57,60,"Wipe","Execution","Log w/ wipe(s)",250.160003662109,"LV",1,50.993,17801050,-17284,58370,NA
"ZwMK4zqv1n67Afrm",58,123,"Wipe","Execution","Log w/ wipe(s)",250.160003662109,"DV",1,51.041,17987206,-17533,58270,NA
"ZwMK4zqv1n67Afrm",58,123,"Wipe","Execution","Log w/ wipe(s)",250.160003662109,"SoL",2,90.001,4573893,-17493,58580,NA
"ZwMK4zqv1n67Afrm",59,59,"Wipe","Execution","Log w/ wipe(s)",250.160003662109,"LV",1,51.068,18183828,-17585,58574,NA
"ZwMK4zqv1n67Afrm",60,66,"Wipe","Execution","Log w/ wipe(s)",250.160003662109,"SoL",1,45.003,20381273,-17518,58563,NA
"ZwMK4zqv1n67Afrm",61,109,"Wipe","Execution","Log w/ wipe(s)",250.160003662109,"DV",1,51.009,17087253,-17600,58416,NA
"ZwMK4zqv1n67Afrm",61,109,"Wipe","Execution","Log w/ wipe(s)",250.160003662109,"LV",2,96.003,2894155,-17656,57970,NA
"ZwMK4zqv1n67Afrm",62,100,"Kill","Execution","Log w/ wipe(s)",250.160003662109,"DV",1,51.146,17267382,-17485,58091,NA
"ZwMK4zqv1n67Afrm",62,100,"Kill","Execution","Log w/ wipe(s)",250.160003662109,"SoD",2,90.015,3583315,-17485,58091,NA
"YcT9datQfXWGHm1g",8,71,"Wipe","Exec. & Speed","Log w/ wipe(s)",252.960006713867,"SoD",1,45.007,18607101,-17016,54160,NA
"YcT9datQfXWGHm1g",9,61,"Wipe","Exec. & Speed","Log w/ wipe(s)",252.960006713867,"DV",1,51.02,16609871,-17017,54042,NA
"YcT9datQfXWGHm1g",10,94,"Kill","Exec. & Speed","Log w/ wipe(s)",252.960006713867,"SoD",1,45.037,17470666,-17232,54038,NA
"MBpXLHqA8jaQ3Zy6",8,114,"Kill","Execution","One-shot",247.880004882812,"LV",1,50.991,19661884,-15638,57959,NA
"MBpXLHqA8jaQ3Zy6",8,114,"Kill","Execution","One-shot",247.880004882812,"SoD",2,90.008,7706491,-12228,58364,NA
"r2TLhdXAvC9fFGQw",20,71,"Wipe","Execution","Log w/ wipe(s)",254.559997558594,"LV",1,50.977,17886877,-14413,56030,NA
"r2TLhdXAvC9fFGQw",21,58,"Wipe","Execution","Log w/ wipe(s)",254.559997558594,"DV",1,50.999,14606884,-13876,55774,NA
"r2TLhdXAvC9fFGQw",22,84,"Wipe","Execution","Log w/ wipe(s)",254.479995727539,"SoD",1,45.015,16835266,-14135,56076,NA
"r2TLhdXAvC9fFGQw",23,62,"Wipe","Execution","Log w/ wipe(s)",254.600006103516,"DV",1,51.013,15392232,-13957,56472,NA
"r2TLhdXAvC9fFGQw",24,71,"Wipe","Execution","Log w/ wipe(s)",254.600006103516,"SoL",1,44.941,16775529,-14901,56260,NA
"r2TLhdXAvC9fFGQw",25,66,"Wipe","Execution","Log w/ wipe(s)",254.559997558594,"DV",1,51.025,15126710,-14508,55854,NA
"r2TLhdXAvC9fFGQw",26,80,"Wipe","Execution","Log w/ wipe(s)",254.600006103516,"SoL",1,45.005,17034213,-14438,56471,NA
"r2TLhdXAvC9fFGQw",27,59,"Wipe","Execution","Log w/ wipe(s)",254.600006103516,"DV",1,51.009,13734387,-14115,56062,NA
"r2TLhdXAvC9fFGQw",28,75,"Wipe","Execution","Log w/ wipe(s)",254,"SoL",1,44.981,16636811,-13940,56009,NA
"r2TLhdXAvC9fFGQw",29,89,"Kill","Execution","Log w/ wipe(s)",254.559997558594,"SoD",1,44.964,16757842,-13528,56324,NA
"bWwF3dgDNY1cJGKq",9,112,"Kill","Execution","One-shot",249.679992675781,"DV",1,50.998,19986290,-16163,57679,NA
"bWwF3dgDNY1cJGKq",9,112,"Kill","Execution","One-shot",249.679992675781,"SoL",2,89.982,7158823,-16237,57907,NA
"M4jxNBRPnvY6a1JD",19,70,"Wipe","Exec. & Speed","Log w/ wipe(s)",253.240005493164,"DV",1,51.001,16856777,-13700,56312,NA
"M4jxNBRPnvY6a1JD",20,59,"Wipe","Exec. & Speed","Log w/ wipe(s)",253.240005493164,"DV",1,51.032,18602328,-13569,56177,NA
"M4jxNBRPnvY6a1JD",21,90,"Wipe","Exec. & Speed","Log w/ wipe(s)",253.240005493164,"SoD",1,45.001,19605527,-13968,56224,NA
"M4jxNBRPnvY6a1JD",22,93,"Kill","Exec. & Speed","Log w/ wipe(s)",253.240005493164,"LV",1,51.003,16631783,-14069,56408,NA
"M4jxNBRPnvY6a1JD",22,93,"Kill","Exec. & Speed","Log w/ wipe(s)",253.240005493164,"SoL",2,90.014,1288553,-14069,56408,NA
"fV4WMKBXDJ8n3hvg",8,105,"Kill","Execution","One-shot",251.759994506836,"LV",1,51.063,17665872,-16960,54037,NA
"fV4WMKBXDJ8n3hvg",8,105,"Kill","Execution","One-shot",251.759994506836,"SoD",2,90.054,4221845,-17010,53841,NA
"xf3NXJGCMkZQTrpK",6,109,"Kill","Exec. & Speed","One-shot",252.119995117188,"DV",1,50.997,19233983,-15749,58524,NA
"xf3NXJGCMkZQTrpK",6,109,"Kill","Exec. & Speed","One-shot",252.119995117188,"SoD",2,89.966,6353418,-15749,58524,NA
"Xfz7PN8nWdKmL2qB",20,61,"Wipe","Execution","Log w/ wipe(s)",249.240005493164,"DV",1,51.059,19752703,-17094,54177,NA
"Xfz7PN8nWdKmL2qB",21,79,"Wipe","Execution","Log w/ wipe(s)",249.240005493164,"LV",1,50.999,18510045,-16993,55085,NA
"Xfz7PN8nWdKmL2qB",22,64,"Wipe","Execution","Log w/ wipe(s)",249.199996948242,"DV",1,51.035,17844360,-17060,54047,NA
"Xfz7PN8nWdKmL2qB",23,108,"Wipe","Execution","Log w/ wipe(s)",249.240005493164,"SoD",1,45.028,19733878,-17060,54047,NA
"Xfz7PN8nWdKmL2qB",23,108,"Wipe","Execution","Log w/ wipe(s)",249.240005493164,"DV",2,96.076,3590138,-17060,54047,NA
"Xfz7PN8nWdKmL2qB",24,100,"Kill","Execution","Log w/ wipe(s)",249.240005493164,"LV",1,51.009,17697715,-16947,54714,NA
"Xfz7PN8nWdKmL2qB",24,100,"Kill","Execution","Log w/ wipe(s)",249.240005493164,"SoL",2,90.06,3556069,-16947,54714,NA
"mCMNWXxPY4gJHGrb",40,63,"Wipe","Exec. & Speed","Log w/ wipe(s)",253.800003051758,"DV",1,50.963,18986187,-13810,56027,NA
"mCMNWXxPY4gJHGrb",42,60,"Wipe","Exec. & Speed","Log w/ wipe(s)",253.800003051758,"DV",1,50.974,18381067,-13005,56229,NA
"mCMNWXxPY4gJHGrb",43,68,"Wipe","Exec. & Speed","Log w/ wipe(s)",253.800003051758,"DV",1,51.004,17026288,-13797,56188,NA
"mCMNWXxPY4gJHGrb",44,84,"Wipe","Exec. & Speed","Log w/ wipe(s)",253.800003051758,"SoL",1,44.929,19868660,-13455,56533,NA
"mCMNWXxPY4gJHGrb",45,64,"Wipe","Exec. & Speed","Log w/ wipe(s)",253.800003051758,"DV",1,50.973,16404012,-13281,55953,NA
"mCMNWXxPY4gJHGrb",47,92,"Wipe","Exec. & Speed","Log w/ wipe(s)",253.800003051758,"LV",1,50.92,16325082,-13566,56677,NA
"mCMNWXxPY4gJHGrb",47,92,"Wipe","Exec. & Speed","Log w/ wipe(s)",253.800003051758,"SoL",2,89.893,6466904,-13402,56537,NA
"mCMNWXxPY4gJHGrb",48,110,"Wipe","Exec. & Speed","Log w/ wipe(s)",253.800003051758,"SoD",1,44.972,18392475,-13334,56629,NA
"mCMNWXxPY4gJHGrb",48,110,"Wipe","Exec. & Speed","Log w/ wipe(s)",253.800003051758,"SoL",2,89.94,4670839,-13258,56799,NA
"mCMNWXxPY4gJHGrb",49,105,"Wipe","Exec. & Speed","Log w/ wipe(s)",253.800003051758,"LV",1,50.932,15783671,-13351,56365,NA
"mCMNWXxPY4gJHGrb",49,105,"Wipe","Exec. & Speed","Log w/ wipe(s)",253.800003051758,"SoD",2,89.981,3935342,-13593,56001,NA
"mCMNWXxPY4gJHGrb",50,96,"Kill","Exec. & Speed","Log w/ wipe(s)",253.800003051758,"LV",1,51.049,16466566,-13284,56633,NA
"mCMNWXxPY4gJHGrb",50,96,"Kill","Exec. & Speed","Log w/ wipe(s)",253.800003051758,"SoL",2,89.956,2334390,-13835,56290,NA
"fQw4GdAZLVDBYRKr",9,109,"Kill","Execution","One-shot",247,"DV",1,51.046,19631426,-16593,57911,NA
"fQw4GdAZLVDBYRKr",9,109,"Kill","Execution","One-shot",247,"LV",2,96.039,5801044,-16785,58448,NA
"haCvDnTx1Gjbct8g",6,206,"Wipe","Execution","Log w/ wipe(s)",246.320007324219,"DV",1,50.991,21753635,-16301,54182,NA
"haCvDnTx1Gjbct8g",6,206,"Wipe","Speed","Log w/ wipe(s)",246.320007324219,"DV",1,50.991,21753635,-16301,54182,NA
"haCvDnTx1Gjbct8g",6,206,"Wipe","Execution","Log w/ wipe(s)",246.320007324219,"LV",2,95.965,12775099,-12540,54579,NA
"haCvDnTx1Gjbct8g",6,206,"Wipe","Speed","Log w/ wipe(s)",246.320007324219,"LV",2,95.965,12775099,-12540,54579,NA
"haCvDnTx1Gjbct8g",6,206,"Wipe","Execution","Log w/ wipe(s)",246.320007324219,"SoL",3,134.96,5588561,-16606,54641,NA
"haCvDnTx1Gjbct8g",6,206,"Wipe","Speed","Log w/ wipe(s)",246.320007324219,"SoL",3,134.96,5588561,-16606,54641,NA
"haCvDnTx1Gjbct8g",6,206,"Wipe","Execution","Log w/ wipe(s)",246.320007324219,"SoD",4,179.991,20450345,-16313,54387,NA
"haCvDnTx1Gjbct8g",6,206,"Wipe","Speed","Log w/ wipe(s)",246.320007324219,"SoD",4,179.991,20450345,-16313,54387,NA
"haCvDnTx1Gjbct8g",7,144,"Kill","Execution","Log w/ wipe(s)",246.320007324219,"SoL",1,45.014,23196443,-16343,54927,NA
"haCvDnTx1Gjbct8g",7,144,"Kill","Speed","Log w/ wipe(s)",246.320007324219,"SoL",1,45.014,23196443,-16343,54927,NA
"haCvDnTx1Gjbct8g",7,144,"Kill","Execution","Log w/ wipe(s)",246.320007324219,"DV",2,96.025,12222739,-12960,54189,NA
"haCvDnTx1Gjbct8g",7,144,"Kill","Speed","Log w/ wipe(s)",246.320007324219,"DV",2,96.025,12222739,-12960,54189,NA
"haCvDnTx1Gjbct8g",7,144,"Kill","Execution","Log w/ wipe(s)",246.320007324219,"SoD",3,135.015,2293322,-13019,54045,NA
"haCvDnTx1Gjbct8g",7,144,"Kill","Speed","Log w/ wipe(s)",246.320007324219,"SoD",3,135.015,2293322,-13019,54045,NA
"haCvDnTx1Gjbct8g",15,137,"Kill","Execution","Log w/ wipe(s)",246.919998168945,"SoD",1,45.01,23933126,-15596,54254,NA
"haCvDnTx1Gjbct8g",15,137,"Kill","Speed","Log w/ wipe(s)",246.919998168945,"SoD",1,45.01,23933126,-15596,54254,NA
"haCvDnTx1Gjbct8g",15,137,"Kill","Execution","Log w/ wipe(s)",246.919998168945,"SoL",2,90.004,12373975,-15765,54779,NA
"haCvDnTx1Gjbct8g",15,137,"Kill","Speed","Log w/ wipe(s)",246.919998168945,"SoL",2,90.004,12373975,-15765,54779,NA
"haCvDnTx1Gjbct8g",22,115,"Kill","Execution","Log w/ wipe(s)",246.720001220703,"LV",1,51.018,21111709,-16463,54474,NA
"haCvDnTx1Gjbct8g",22,115,"Kill","Speed","Log w/ wipe(s)",246.720001220703,"LV",1,51.018,21111709,-16463,54474,NA
"haCvDnTx1Gjbct8g",22,115,"Kill","Execution","Log w/ wipe(s)",246.720001220703,"DV",2,96.048,7958490,-16012,54135,NA
"haCvDnTx1Gjbct8g",22,115,"Kill","Speed","Log w/ wipe(s)",246.720001220703,"DV",2,96.048,7958490,-16012,54135,NA
"haCvDnTx1Gjbct8g",30,110,"Kill","Execution","Log w/ wipe(s)",251.520004272461,"SoL",1,45.003,20443551,-16783,54521,NA
"haCvDnTx1Gjbct8g",30,110,"Kill","Speed","Log w/ wipe(s)",251.520004272461,"SoL",1,45.003,20443551,-16783,54521,NA
"haCvDnTx1Gjbct8g",30,110,"Kill","Execution","Log w/ wipe(s)",251.520004272461,"LV",2,96.028,4786792,-16758,54724,NA
"haCvDnTx1Gjbct8g",30,110,"Kill","Speed","Log w/ wipe(s)",251.520004272461,"LV",2,96.028,4786792,-16758,54724,NA
"8dwpRKvQPMGcCr3F",19,88,"Wipe","Execution","Log w/ wipe(s)",249.360000610352,"DV",1,50.972,18332969,-16755,58357,NA
"8dwpRKvQPMGcCr3F",20,84,"Wipe","Execution","Log w/ wipe(s)",249.399993896484,"LV",1,51.011,18456477,-16785,58448,NA
"8dwpRKvQPMGcCr3F",24,72,"Wipe","Execution","Log w/ wipe(s)",249.399993896484,"LV",1,50.961,18329177,-16785,58448,NA
"8dwpRKvQPMGcCr3F",25,106,"Wipe","Execution","Log w/ wipe(s)",249.399993896484,"LV",1,50.975,17763865,-16906,58580,NA
"8dwpRKvQPMGcCr3F",25,106,"Wipe","Execution","Log w/ wipe(s)",249.399993896484,"SoL",2,89.975,5985728,-16906,58580,NA
"8dwpRKvQPMGcCr3F",26,82,"Wipe","Execution","Log w/ wipe(s)",249.399993896484,"SoD",1,45.002,19407428,-16878,58113,NA
"8dwpRKvQPMGcCr3F",27,74,"Wipe","Execution","Log w/ wipe(s)",249.399993896484,"SoD",1,44.981,19579324,-16861,57672,NA
"8dwpRKvQPMGcCr3F",28,101,"Wipe","Execution","Log w/ wipe(s)",249.440002441406,"SoD",1,45.059,19752725,-16878,58123,NA
"8dwpRKvQPMGcCr3F",28,101,"Wipe","Execution","Log w/ wipe(s)",249.440002441406,"SoL",2,90.016,9959354,-15383,58439,NA
"8dwpRKvQPMGcCr3F",29,132,"Wipe","Execution","Log w/ wipe(s)",249.440002441406,"DV",1,51.005,17823812,-17034,58044,NA
"8dwpRKvQPMGcCr3F",29,132,"Wipe","Execution","Log w/ wipe(s)",249.440002441406,"SoD",2,90.057,4549002,-17034,58044,NA
"8dwpRKvQPMGcCr3F",30,114,"Wipe","Execution","Log w/ wipe(s)",249.440002441406,"DV",1,51,17762238,-16698,57765,NA
"8dwpRKvQPMGcCr3F",30,114,"Wipe","Execution","Log w/ wipe(s)",249.440002441406,"LV",2,96.009,2909567,-16569,58192,NA
"8dwpRKvQPMGcCr3F",31,82,"Wipe","Execution","Log w/ wipe(s)",248.320007324219,"LV",1,50.986,18644551,-16785,58448,NA
"8dwpRKvQPMGcCr3F",32,126,"Wipe","Execution","Log w/ wipe(s)",249.440002441406,"SoL",1,44.961,19761221,-16785,58448,NA
"8dwpRKvQPMGcCr3F",32,126,"Wipe","Execution","Log w/ wipe(s)",249.440002441406,"LV",2,95.976,4367761,-16798,58466,NA
"8dwpRKvQPMGcCr3F",33,84,"Wipe","Execution","Log w/ wipe(s)",249.440002441406,"LV",1,50.975,18280587,-16811,58424,NA
"8dwpRKvQPMGcCr3F",34,109,"Kill","Execution","Log w/ wipe(s)",249.399993896484,"SoL",1,44.98,19690131,-16789,58495,NA
"8dwpRKvQPMGcCr3F",34,109,"Kill","Execution","Log w/ wipe(s)",249.399993896484,"LV",2,95.986,4185986,-16789,58495,NA
"G4tBP9RLv21WZNwH",32,106,"Wipe","Exec. & Speed","Log w/ wipe(s)",252.160003662109,"LV",1,50.903,19089830,-16999,57234,NA
"G4tBP9RLv21WZNwH",32,106,"Wipe","Exec. & Speed","Log w/ wipe(s)",252.160003662109,"SoL",2,89.907,9921874,-16999,57234,NA
"G4tBP9RLv21WZNwH",33,79,"Wipe","Exec. & Speed","Log w/ wipe(s)",252.160003662109,"SoD",1,44.938,20473995,-17011,57900,NA
"G4tBP9RLv21WZNwH",35,121,"Wipe","Exec. & Speed","Log w/ wipe(s)",252.119995117188,"DV",1,50.879,19059165,-15122,58298,NA
"G4tBP9RLv21WZNwH",35,121,"Wipe","Exec. & Speed","Log w/ wipe(s)",252.119995117188,"SoL",2,89.849,6599259,-15299,57984,NA
"G4tBP9RLv21WZNwH",37,106,"Kill","Exec. & Speed","Log w/ wipe(s)",252.080001831055,"SoL",1,44.953,20046327,-16347,57590,NA
"G4tBP9RLv21WZNwH",37,106,"Kill","Exec. & Speed","Log w/ wipe(s)",252.080001831055,"DV",2,96.013,3884654,-16465,57014,NA
"tfa3yMNv9LHcQJ4z",10,123,"Kill","Execution","One-shot",248.039993286133,"SoL",1,44.972,23203280,-16166,58224,NA
"tfa3yMNv9LHcQJ4z",10,123,"Kill","Execution","One-shot",248.039993286133,"DV",2,95.993,9588680,-16415,58149,NA
"W9TXjtnxchLPpkDA",15,71,"Wipe","Exec. & Speed","Log w/ wipe(s)",252.119995117188,"SoL",1,44.98,23057833,-17133,54534,NA
"W9TXjtnxchLPpkDA",16,75,"Wipe","Exec. & Speed","Log w/ wipe(s)",252.199996948242,"SoL",1,44.975,21049090,-17296,54669,NA
"W9TXjtnxchLPpkDA",17,64,"Wipe","Exec. & Speed","Log w/ wipe(s)",252.199996948242,"LV",1,50.993,20732353,-15910,54201,NA
"W9TXjtnxchLPpkDA",18,77,"Wipe","Exec. & Speed","Log w/ wipe(s)",252.199996948242,"SoL",1,45.02,21202165,-17308,54485,NA
"W9TXjtnxchLPpkDA",19,105,"Wipe","Exec. & Speed","Log w/ wipe(s)",252.199996948242,"DV",1,51.028,19169354,-16994,53980,NA
"W9TXjtnxchLPpkDA",19,105,"Wipe","Exec. & Speed","Log w/ wipe(s)",252.199996948242,"SoL",2,92.988,8344745,-15793,54279,NA
"W9TXjtnxchLPpkDA",21,97,"Wipe","Exec. & Speed","Log w/ wipe(s)",252.199996948242,"SoD",1,45.086,20504261,-17060,54047,NA
"W9TXjtnxchLPpkDA",21,97,"Wipe","Exec. & Speed","Log w/ wipe(s)",252.199996948242,"SoL",2,90.032,11615789,-10408,55065,NA
"W9TXjtnxchLPpkDA",22,107,"Kill","Exec. & Speed","Log w/ wipe(s)",252.199996948242,"LV",1,51.037,18782033,-17142,54403,NA
"W9TXjtnxchLPpkDA",22,107,"Kill","Exec. & Speed","Log w/ wipe(s)",252.199996948242,"SoD",2,90.082,5250655,-16852,54024,NA
"ZBFaHqv18pNRy3Yx",18,71,"Wipe","Exec. & Speed","Log w/ wipe(s)",252.119995117188,"SoL",1,44.948,23057833,-17133,54534,NA
"ZBFaHqv18pNRy3Yx",19,75,"Wipe","Exec. & Speed","Log w/ wipe(s)",252.199996948242,"SoL",1,44.935,21049090,-17296,54669,NA
"ZBFaHqv18pNRy3Yx",22,77,"Wipe","Exec. & Speed","Log w/ wipe(s)",252.199996948242,"SoL",1,44.993,21202165,-17308,54485,NA
"y497P8QBYpfDqHKL",8,103,"Kill","Exec. & Speed","One-shot",250.800003051758,"LV",1,50.98,18461592,-14652,56925,NA
"y497P8QBYpfDqHKL",8,103,"Kill","Exec. & Speed","One-shot",250.800003051758,"SoL",2,89.975,4387578,-14652,56925,NA
"QjP7xvY89fTRabDh",56,101,"Wipe","Exec. & Speed","Log w/ wipe(s)",250.800003051758,"DV",1,50.977,19090175,-17060,54047,NA
"QjP7xvY89fTRabDh",56,101,"Wipe","Exec. & Speed","Log w/ wipe(s)",250.800003051758,"SoD",2,90.01,9082914,-17115,54154,NA
"QjP7xvY89fTRabDh",57,76,"Wipe","Exec. & Speed","Log w/ wipe(s)",250.800003051758,"LV",1,51.022,19622268,-16915,54979,NA
"QjP7xvY89fTRabDh",58,77,"Wipe","Exec. & Speed","Log w/ wipe(s)",250.800003051758,"SoL",1,45.013,19594456,-17167,54783,NA
"QjP7xvY89fTRabDh",59,102,"Kill","Exec. & Speed","Log w/ wipe(s)",250.800003051758,"LV",1,50.953,17462836,-17076,54582,NA
"QjP7xvY89fTRabDh",59,102,"Kill","Exec. & Speed","Log w/ wipe(s)",250.800003051758,"SoL",2,90.041,4025838,-17076,54582,NA
"DYWB3mXVhk7GQK42",7,87,"Wipe","Exec. & Speed","Log w/ wipe(s)",250.720001220703,"DV",1,50.992,18969582,-15969,54736,NA
"DYWB3mXVhk7GQK42",8,53,"Wipe","Exec. & Speed","Log w/ wipe(s)",250.720001220703,"SoD",1,45,26209332,-12900,55614,NA
"DYWB3mXVhk7GQK42",9,100,"Wipe","Exec. & Speed","Log w/ wipe(s)",250.720001220703,"SoD",1,44.981,22234393,-15509,54435,NA
"DYWB3mXVhk7GQK42",9,100,"Wipe","Exec. & Speed","Log w/ wipe(s)",250.720001220703,"SoL",2,89.947,11999556,-10663,55770,NA
"DYWB3mXVhk7GQK42",10,130,"Wipe","Exec. & Speed","Log w/ wipe(s)",250.720001220703,"LV",1,50.968,18948122,-15247,54951,NA
"DYWB3mXVhk7GQK42",10,130,"Wipe","Exec. & Speed","Log w/ wipe(s)",250.720001220703,"SoL",2,90.096,6381888,-15247,54951,NA
"DYWB3mXVhk7GQK42",11,110,"Kill","Exec. & Speed","Log w/ wipe(s)",250.720001220703,"SoD",1,44.995,20974935,-15810,54267,NA
"DYWB3mXVhk7GQK42",11,110,"Kill","Exec. & Speed","Log w/ wipe(s)",250.720001220703,"LV",2,96.068,5111721,-16099,54432,NA
"K8hpD1tLJa3qA6xF",6,113,"Kill","Exec. & Speed","One-shot",250.759994506836,"DV",1,50.961,19571227,-17134,58123,NA
"K8hpD1tLJa3qA6xF",6,113,"Kill","Exec. & Speed","One-shot",250.759994506836,"SoL",2,89.961,7081933,-17184,58177,NA
"pPhmqvcjJd98KH3n",24,113,"Wipe","Execution","Log w/ wipe(s)",250.320007324219,"LV",1,51.014,18819077,-16964,54463,NA
"pPhmqvcjJd98KH3n",24,113,"Wipe","Execution","Log w/ wipe(s)",250.320007324219,"SoL",2,89.975,7006736,-16693,54180,NA
"pPhmqvcjJd98KH3n",25,100,"Wipe","Execution","Log w/ wipe(s)",250.320007324219,"DV",1,50.992,18295869,-17053,53969,NA
"pPhmqvcjJd98KH3n",25,100,"Wipe","Execution","Log w/ wipe(s)",250.320007324219,"LV",2,96.013,6651007,-13108,54080,NA
"pPhmqvcjJd98KH3n",26,109,"Wipe","Execution","Log w/ wipe(s)",250.320007324219,"SoD",1,45.017,20240447,-16851,54069,NA
"pPhmqvcjJd98KH3n",26,109,"Wipe","Execution","Log w/ wipe(s)",250.320007324219,"LV",2,96.018,8046594,-16444,54090,NA
"pPhmqvcjJd98KH3n",27,107,"Kill","Execution","Log w/ wipe(s)",250.320007324219,"LV",1,51.01,18196161,-17081,54805,NA
"pPhmqvcjJd98KH3n",27,107,"Kill","Execution","Log w/ wipe(s)",250.320007324219,"SoD",2,90.011,4658863,-17056,53983,NA
"pPhmqvcjJd98KH3n",41,147,"Kill","Execution","Log w/ wipe(s)",246.199996948242,"DV",1,51.021,24387001,-13036,56133,NA
"pPhmqvcjJd98KH3n",41,147,"Kill","Execution","Log w/ wipe(s)",246.199996948242,"LV",2,96.014,13255203,-12774,56200,NA
"pPhmqvcjJd98KH3n",41,147,"Kill","Execution","Log w/ wipe(s)",246.199996948242,"SoD",3,135.004,2389761,-13310,56237,NA
"pPhmqvcjJd98KH3n",48,151,"Kill","Execution","Log w/ wipe(s)",245.479995727539,"LV",1,51.02,24665950,-13157,56314,NA
"pPhmqvcjJd98KH3n",48,151,"Kill","Execution","Log w/ wipe(s)",245.479995727539,"DV",2,96.073,13220033,-13299,56159,NA
"pPhmqvcjJd98KH3n",48,151,"Kill","Execution","Log w/ wipe(s)",245.479995727539,"SoD",3,135.007,3789393,-13299,56159,NA
"pPhmqvcjJd98KH3n",57,160,"Kill","Execution","Log w/ wipe(s)",245.880004882812,"LV",1,50.969,24140952,-12721,56654,NA
"pPhmqvcjJd98KH3n",57,160,"Kill","Execution","Log w/ wipe(s)",245.880004882812,"SoD",2,89.999,14223203,-12532,56198,NA
"pPhmqvcjJd98KH3n",57,160,"Kill","Execution","Log w/ wipe(s)",245.880004882812,"SoL",3,134.991,5749602,-12721,56654,NA
"Nr3b16yCAhJM8Hvn",9,119,"Kill","Exec. & Speed","One-shot",248.199996948242,"SoD",1,44.974,22555956,-16912,58279,NA
"Nr3b16yCAhJM8Hvn",9,119,"Kill","Exec. & Speed","One-shot",248.199996948242,"DV",2,96.01,9614744,-16912,58279,NA
"78nTwDrdHZLmkBPF",12,66,"Wipe","Exec. & Speed","Log w/ wipe(s)",251,"DV",1,51.016,18005161,-17093,54462,NA
"78nTwDrdHZLmkBPF",13,92,"Wipe","Exec. & Speed","Log w/ wipe(s)",251,"LV",1,51.016,17312887,-17088,54286,NA
"78nTwDrdHZLmkBPF",13,92,"Wipe","Exec. & Speed","Log w/ wipe(s)",251,"SoL",2,89.99,8391171,-15688,53834,NA
